route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id
ST.3,20200301_MTWTF--_21,418152,Hlemmur,,1,4152_3-B,3_f3_1005044_2_56
ST.3,20200301_MTWTF--_21,418153,Hlemmur,,1,4155_3-C,3_f3_1005044_2_56
ST.3,20200301_MTWTF--_21,418154,Hlemmur,,1,4149_3-A,3_f3_1005044_2_56
ST.3,20200301_MTWTF--_21,418155,Hlemmur,,1,4152_3-B,3_f3_1005044_2_56
ST.3,20200301_MTWTF--_21,418156,Hlemmur,,1,4155_3-C,3_f3_1005044_2_56
ST.3,20200301_MTWTF--_21,418157,Hlemmur,,1,4149_3-A,3_f3_1005044_2_56
ST.3,20200301_MTWTF--_21,418158,Hlemmur,,1,4149_3-A,3_f3_1005044_2_56
ST.3,20200301_MTWTF--_21,418171,Hlemmur,,1,4155_3-C,3_f3_1005044_2_56
ST.3,20200301_MTWTF--_21,418199,Hlemmur,,1,4157_3-E,3_f3_1005044_2_56
ST.3,20200301_MTWTF--_21,418200,Hlemmur,,1,4156_3-D,3_f3_1005044_2_56
ST.3,20200301_MTWTF--_21,418201,Hlemmur,,1,4152_3-B,3_f3_1005044_2_56
ST.3,20200301_MTWTF--_21,418202,Hlemmur,,1,4158_3-F,3_f3_1005044_2_56
ST.3,20200301_MTWTF--_21,418203,Hlemmur,,1,4149_3-A,3_f3_1005044_2_56
ST.3,20200301_MTWTF--_21,418204,Hlemmur,,1,4157_3-E,3_f3_1005044_2_56
ST.3,20200301_MTWTF--_21,418205,Hlemmur,,1,4155_3-C,3_f3_1005044_2_56
ST.3,20200301_MTWTF--_21,418206,Hlemmur,,1,4156_3-D,3_f3_1005044_2_56
ST.3,20200301_MTWTF--_21,418207,Hlemmur,,1,4149_3-A,3_f3_1005044_2_56
ST.3,20200301_MTWTF--_21,418208,Hlemmur,,1,4157_3-E,3_f3_1005044_2_56
ST.3,20200301_MTWTF--_21,418209,Hlemmur,,1,4155_3-C,3_f3_1005044_2_56
ST.3,20200301_MTWTF--_21,418210,Hlemmur,,1,4156_3-D,3_f3_1005044_2_56
ST.3,20200301_MTWTF--_21,418211,Hlemmur,,1,4152_3-B,3_f3_1005044_2_56
ST.3,20200301_MTWTF--_21,418212,Hlemmur,,1,4149_3-A,3_f3_1005044_2_56
ST.3,20200301_MTWTF--_21,418213,Hlemmur,,1,4155_3-C,3_f3_1005044_2_56
ST.3,20200301_MTWTF--_21,418216,Hlemmur,,1,4149_3-A,3_f3_1005044_2_56
ST.3,20200301_MTWTF--_21,418217,Hlemmur,,1,4152_3-B,3_f3_1005044_2_56
ST.3,20200301_MTWTF--_21,418218,Hlemmur,,1,4155_3-C,3_f3_1005044_2_56
ST.3,20200301_MTWTF--_21,418219,Hlemmur,,1,4149_3-A,3_f3_1005044_2_56
ST.3,20200301_MTWTF--_21,418220,Hlemmur,,1,4152_3-B,3_f3_1005044_2_56
ST.3,20200301_MTWTF--_21,418221,Hlemmur,,1,4155_3-C,3_f3_1005044_2_56
ST.3,20200301_MTWTF--_21,418222,Hlemmur,,1,4152_3-B,3_f3_1005044_2_56
ST.3,20200301_MTWTF--_21,418223,Hlemmur,,1,4149_3-A,3_f3_1005044_2_56
ST.3,20200301_MTWTF--_21,418225,Hlemmur,,1,4152_3-B,3_f3_1005044_2_56
ST.3,20200301_MTWTF--_21,418226,Hlemmur,,1,4155_3-C,3_f3_1005044_2_56
ST.3,20200301_MTWTF--_21,418227,Hlemmur,,1,4158_3-F,3_f3_1005044_2_56
ST.3,20200301_MTWTF--_21,418228,Hlemmur,,1,4152_3-B,3_f3_1005044_2_56
ST.3,20200301_MTWTF--_21,418253,Hlemmur,,1,4158_3-F,3_f3_1005044_2_56
ST.3,20200301_MTWTF--_21,418254,Sel/Fell,,0,4155_3-C,3_f3_1005044_1_4
ST.3,20200301_MTWTF--_5,418256,Hlemmur,,1,5852_99-C,3_f3_1005044_2_56
ST.3,20200301_MTWTF--_5,418257,Hlemmur,,1,5851_99-B,3_f3_1005044_2_56
ST.4,20190818_------S_2,357289,Berg/Fell,,0,4162_4-B,4_1005260_1_2
ST.4,20190818_------S_2,357290,Berg/Fell,,0,4165_4-C,4_1005260_1_2
ST.4,20190818_------S_2,357291,Berg/Fell,,0,4162_4-B,4_1005260_1_2
ST.4,20190818_------S_2,357292,Berg/Fell,,0,4165_4-C,4_1005260_1_2
ST.4,20190818_------S_2,357293,Berg/Fell,,0,4162_4-B,4_1005260_1_2
ST.4,20190818_------S_2,357294,Berg/Fell,,0,4165_4-C,4_1005260_1_2
ST.4,20190818_------S_2,357295,Berg/Fell,,0,4162_4-B,4_1005260_1_2
ST.4,20190818_------S_2,357296,Berg/Fell,,0,4165_4-C,4_1005260_1_2
ST.4,20190818_------S_2,357313,Berg/Fell,,0,4162_4-B,4_1005260_1_2
ST.4,20190818_------S_2,357314,Berg/Fell,,0,4165_4-C,4_1005260_1_2
ST.4,20190818_------S_2,357315,Berg/Fell,,0,4162_4-B,4_1005260_1_2
ST.4,20190818_------S_2,357316,Berg/Fell,,0,4165_4-C,4_1005260_1_2
ST.4,20190818_------S_2,357317,Berg/Fell,,0,4168_4-D,4_1005260_1_2
ST.4,20190818_------S_2,357318,Berg/Fell,,0,4159_4-A,4_1005260_1_2
ST.4,20190818_------S_2,357319,Berg/Fell,,0,4168_4-D,4_1005260_1_2
ST.4,20190818_------S_2,357320,Berg/Fell,,0,4159_4-A,4_1005260_1_2
ST.4,20190818_------S_2,357321,Berg/Fell,,0,4168_4-D,4_1005260_1_2
ST.4,20190818_------S_2,357322,Berg/Fell,,0,4159_4-A,4_1005260_1_2
ST.4,20190818_------S_2,357323,Berg/Fell,,0,4168_4-D,4_1005260_1_2
ST.4,20190818_------S_2,357324,Berg/Fell,,0,4159_4-A,4_1005260_1_2
ST.4,20190818_------S_2,357325,Berg/Fell,,0,4168_4-D,4_1005260_1_2
ST.4,20190818_------S_2,357326,Berg/Fell,,0,4159_4-A,4_1005260_1_2
ST.4,20190818_------S_2,357327,Berg/Fell,,0,4168_4-D,4_1005260_1_2
ST.4,20190818_------S_2,357328,Berg/Fell,,0,4159_4-A,4_1005260_1_2
ST.4,20190818_------S_2,357329,Berg/Fell,,0,4159_4-A,4_1005260_1_9
ST.4,20190818_------S_2,357330,Berg/Fell,,0,4165_4-C,4_1005260_1_2
ST.4,20190818_------S_2,357331,Berg/Fell,,0,4168_4-D,4_1005260_1_2
ST.4,20190818_------S_2,357332,Berg/Fell,,0,4162_4-B,4_1005260_1_2
ST.4,20190818_------S_2,357333,Berg/Fell,,0,4159_4-A,4_1005260_1_2
ST.4,20190818_------S_2,357334,Berg/Fell,,0,4162_4-B,4_1005260_1_6
ST.4,20190818_------S_2,357463,Hlemmur,,1,4165_4-C,4_f176972451
ST.4,20190818_------S_2,357464,Hlemmur,,1,4165_4-C,4_f176972451
ST.4,20190818_------S_2,357465,Hlemmur,,1,4162_4-B,4_f176972451
ST.4,20190818_------S_2,357466,Hlemmur,,1,4165_4-C,4_f176972451
ST.4,20190818_------S_2,357467,Hlemmur,,1,4162_4-B,4_f176972451
ST.4,20190818_------S_2,357468,Hlemmur,,1,4165_4-C,4_f176972451
ST.4,20190818_------S_2,357469,Hlemmur,,1,4162_4-B,4_f176972451
ST.4,20190818_------S_2,357470,Hlemmur,,1,4165_4-C,4_f176972451
ST.4,20190818_------S_2,357471,Hlemmur,,1,4162_4-B,4_f176972451
ST.4,20190818_------S_2,357472,Hlemmur,,1,4165_4-C,4_f176972451
ST.4,20190818_------S_2,357473,Hlemmur,,1,4162_4-B,4_f176972451
ST.4,20190818_------S_2,357474,Hlemmur,,1,4159_4-A,4_f176972451
ST.4,20190818_------S_2,357475,Hlemmur,,1,4168_4-D,4_f176972451
ST.4,20190818_------S_2,357476,Hlemmur,,1,4159_4-A,4_f176972451
ST.4,20190818_------S_2,357477,Hlemmur,,1,4168_4-D,4_f176972451
ST.4,20190818_------S_2,357478,Hlemmur,,1,4159_4-A,4_f176972451
ST.4,20190818_------S_2,357479,Hlemmur,,1,4168_4-D,4_f176972451
ST.4,20190818_------S_2,357480,Hlemmur,,1,4159_4-A,4_f176972451
ST.4,20190818_------S_2,357481,Hlemmur,,1,4168_4-D,4_f176972451
ST.4,20190818_------S_2,357482,Hlemmur,,1,4159_4-A,4_f176972451
ST.4,20190818_------S_2,357483,Hlemmur,,1,4168_4-D,4_f176972451
ST.4,20190818_------S_2,357484,Hlemmur,,1,4159_4-A,4_f176972451
ST.4,20190818_------S_2,357485,Hlemmur,,1,4168_4-D,4_f176972451
ST.4,20190818_------S_2,357486,Hlemmur,,1,4162_4-B,4_f176972451
ST.4,20190818_------S_2,357487,Hlemmur,,1,4159_4-A,4_f176972451
ST.4,20190818_------S_2,357488,Hlemmur,,1,4162_4-B,4_f176972451
ST.4,20190818_------S_2,357489,Hlemmur,,1,4159_4-A,4_f176972451
ST.4,20190818_------S_2,357490,Hlemmur,,1,4165_4-C,4_f176972451
ST.4,20190818_------S_2,357491,Hlemmur,,1,4168_4-D,4_f176972451
ST.4,20190818_------S_2,357492,Hlemmur,,1,4162_4-B,4_f176972451
ST.4,20190818_-----S-_1,357335,Berg/Fell,,0,4163_4-B,4_1005260_1_6
ST.4,20190818_-----S-_1,357336,Berg/Fell,,0,4166_4-C,4_1005260_1_2
ST.4,20190818_-----S-_1,357337,Berg/Fell,,0,4163_4-B,4_1005260_1_2
ST.4,20190818_-----S-_1,357338,Berg/Fell,,0,4163_4-B,4_1005260_1_2
ST.4,20190818_-----S-_1,357339,Berg/Fell,,0,4166_4-C,4_1005260_1_2
ST.4,20190818_-----S-_1,357340,Berg/Fell,,0,4169_4-D,4_1005260_1_2
ST.4,20190818_-----S-_1,357341,Berg/Fell,,0,4160_4-A,4_1005260_1_2
ST.4,20190818_-----S-_1,357342,Berg/Fell,,0,4169_4-D,4_1005260_1_2
ST.4,20190818_-----S-_1,357343,Berg/Fell,,0,4160_4-A,4_1005260_1_2
ST.4,20190818_-----S-_1,357363,Berg/Fell,,0,4163_4-B,4_1005260_1_2
ST.4,20190818_-----S-_1,357364,Berg/Fell,,0,4166_4-C,4_1005260_1_2
ST.4,20190818_-----S-_1,357379,Berg/Fell,,0,4169_4-D,4_1005260_1_2
ST.4,20190818_-----S-_1,357380,Berg/Fell,,0,4160_4-A,4_1005260_1_3
ST.4,20190818_-----S-_1,357383,Berg/Fell,,0,4169_4-D,4_1005260_1_2
ST.4,20190818_-----S-_1,357384,Berg/Fell,,0,4166_4-C,4_1005260_1_2
ST.4,20190818_-----S-_1,357385,Berg/Fell,,0,4160_4-A,4_1005260_1_2
ST.4,20190818_-----S-_1,357386,Berg/Fell,,0,4163_4-B,4_1005260_1_2
ST.4,20190818_-----S-_1,357428,Hlemmur,,1,4163_4-B,4_f176972451
ST.4,20190818_-----S-_1,357429,Hlemmur,,1,4160_4-A,4_f176972451
ST.4,20190818_-----S-_1,357430,Hlemmur,,1,4169_4-D,4_f176972451
ST.4,20190818_-----S-_1,357431,Hlemmur,,1,4160_4-A,4_f176972451
ST.4,20190818_-----S-_1,357432,Hlemmur,,1,4169_4-D,4_f176972451
ST.4,20190818_-----S-_1,357438,Hlemmur,,1,4166_4-C,4_f176972451
ST.4,20190818_-----S-_1,357441,Hlemmur,,1,4160_4-A,4_f176972451
ST.4,20190818_-----S-_1,357442,Hlemmur,,1,4163_4-B,4_f176972451
ST.4,20190818_-----S-_1,357443,Hlemmur,,1,4169_4-D,4_f176972451
ST.4,20190818_-----S-_1,357444,Hlemmur,,1,4166_4-C,4_f176972451
ST.4,20190818_-----S-_1,357445,Hlemmur,,1,4160_4-A,4_f176972451
ST.4,20190818_-----S-_1,357446,Hlemmur,,1,4163_4-B,4_f176972451
ST.4,20190818_-----S-_1,357447,Hlemmur,,1,4166_4-C,4_f176972451
ST.4,20190818_-----S-_1,357448,Hlemmur,,1,4163_4-B,4_f176972451
ST.4,20190818_-----S-_1,357449,Hlemmur,,1,4166_4-C,4_f176972451
ST.4,20190818_-----S-_1,357452,Hlemmur,,1,4169_4-D,4_f176972451
ST.4,20190818_-----S-_3,357288,Berg/Fell,,0,4166_4-C,4_1005260_1_2
ST.4,20190818_-----S-_3,357387,Berg/Fell,,0,4160_4-A,4_1005260_1_2
ST.4,20190818_-----S-_3,357388,Berg/Fell,,0,4169_4-D,4_1005260_1_2
ST.4,20190818_-----S-_3,357389,Berg/Fell,,0,4160_4-A,4_1005260_1_2
ST.4,20190818_-----S-_3,357390,Berg/Fell,,0,4169_4-D,4_1005260_1_2
ST.4,20190818_-----S-_3,357391,Berg/Fell,,0,4160_4-A,4_1005260_1_2
ST.4,20190818_-----S-_3,357392,Berg/Fell,,0,4163_4-B,4_1005260_1_2
ST.4,20190818_-----S-_3,357393,Berg/Fell,,0,4169_4-D,4_1005260_1_2
ST.4,20190818_-----S-_3,357394,Berg/Fell,,0,4166_4-C,4_1005260_1_2
ST.4,20190818_-----S-_3,357395,Berg/Fell,,0,4160_4-A,4_1005260_1_2
ST.4,20190818_-----S-_3,357396,Berg/Fell,,0,4163_4-B,4_1005260_1_2
ST.4,20190818_-----S-_3,357397,Berg/Fell,,0,4169_4-D,4_1005260_1_2
ST.4,20190818_-----S-_3,357398,Berg/Fell,,0,4166_4-C,4_1005260_1_2
ST.4,20190818_-----S-_3,357399,Berg/Fell,,0,4160_4-A,4_1005260_1_2
ST.4,20190818_-----S-_3,357400,Berg/Fell,,0,4166_4-C,4_1005260_1_2
ST.4,20190818_-----S-_3,357401,Berg/Fell,,0,4163_4-B,4_1005260_1_2
ST.4,20190818_-----S-_3,357402,Berg/Fell,,0,4166_4-C,4_1005260_1_2
ST.4,20190818_-----S-_3,357403,Berg/Fell,,0,4163_4-B,4_1005260_1_2
ST.4,20190818_-----S-_3,357450,Hlemmur,,1,4160_4-A,4_f176972451
ST.4,20190818_-----S-_3,357451,Hlemmur,,1,4163_4-B,4_f176972451
ST.4,20190818_-----S-_3,357453,Hlemmur,,1,4169_4-D,4_f176972451
ST.4,20190818_-----S-_3,357454,Hlemmur,,1,4160_4-A,4_f176972451
ST.4,20190818_-----S-_3,357455,Hlemmur,,1,4169_4-D,4_f176972451
ST.4,20190818_-----S-_3,357456,Hlemmur,,1,4160_4-A,4_f176972451
ST.4,20190818_-----S-_3,357457,Hlemmur,,1,4169_4-D,4_f176972451
ST.4,20190818_-----S-_3,357458,Hlemmur,,1,4163_4-B,4_f176972451
ST.4,20190818_-----S-_3,357461,Hlemmur,,1,4160_4-A,4_f176972451
ST.4,20190818_-----S-_3,357496,Hlemmur,,1,4166_4-C,4_f176972451
ST.4,20190818_-----S-_3,357497,Hlemmur,,1,4163_4-B,4_f176972451
ST.4,20190818_-----S-_3,357498,Hlemmur,,1,4166_4-C,4_f176972451
ST.4,20190818_-----S-_3,357499,Hlemmur,,1,4163_4-B,4_f176972451
ST.4,20190818_-----S-_3,357500,Hlemmur,,1,4166_4-C,4_f176972451
ST.4,20190818_-----S-_3,357501,Hlemmur,,1,4160_4-A,4_f176972451
ST.4,20190818_-----S-_3,357502,Hlemmur,,1,4163_4-B,4_f176972451
ST.4,20190818_-----S-_3,357503,Hlemmur,,1,4169_4-D,4_f176972451
ST.4,20190818_-----S-_3,357504,Hlemmur,,1,4166_4-C,4_f176972451
ST.4,20190818_-----S-_3,357525,Berg/Fell,,0,4169_4-D,4_1005260_1_10
ST.4,20190818_MTWTF--_45,357297,Berg/Fell,,0,4171_4-E,4_1005260_1_2
ST.4,20190818_MTWTF--_45,357298,Berg/Fell,,0,4167_4-C,4_1005260_1_2
ST.4,20190818_MTWTF--_45,357299,Berg/Fell,,0,4164_4-B,4_1005260_1_2
ST.4,20190818_MTWTF--_45,357300,Berg/Fell,,0,4167_4-C,4_1005260_1_2
ST.4,20190818_MTWTF--_45,357301,Berg/Fell,,0,4172_4-F,4_1005260_1_2
ST.4,20190818_MTWTF--_45,357302,Berg/Fell,,0,4173_4-G,4_1005260_1_2
ST.4,20190818_MTWTF--_45,357303,Berg/Fell,,0,4171_4-E,4_1005260_1_2
ST.4,20190818_MTWTF--_45,357304,Berg/Fell,,0,4170_4-D,4_1005260_1_2
ST.4,20190818_MTWTF--_45,357305,Berg/Fell,,0,4167_4-C,4_1005260_1_2
ST.4,20190818_MTWTF--_45,357306,Berg/Fell,,0,4170_4-D,4_1005260_1_5
ST.4,20190818_MTWTF--_45,357307,Berg/Fell,,0,4161_4-A,4_1005260_1_2
ST.4,20190818_MTWTF--_45,357308,Berg/Fell,,0,4161_4-A,4_1005260_1_2
ST.4,20190818_MTWTF--_45,357309,Berg/Fell,,0,4167_4-C,4_1005260_1_2
ST.4,20190818_MTWTF--_45,357310,Berg/Fell,,0,4161_4-A,4_1005260_1_2
ST.4,20190818_MTWTF--_45,357311,Berg/Fell,,0,4167_4-C,4_1005260_1_2
ST.4,20190818_MTWTF--_45,357312,Berg/Fell,,0,4161_4-A,4_1005260_1_2
ST.4,20190818_MTWTF--_45,357344,Berg/Fell,,0,4170_4-D,4_1005260_1_2
ST.4,20190818_MTWTF--_45,357345,Berg/Fell,,0,4164_4-B,4_1005260_1_2
ST.4,20190818_MTWTF--_45,357346,Berg/Fell,,0,4170_4-D,4_1005260_1_2
ST.4,20190818_MTWTF--_45,357347,Berg/Fell,,0,4164_4-B,4_1005260_1_2
ST.4,20190818_MTWTF--_45,357348,Berg/Fell,,0,4170_4-D,4_1005260_1_2
ST.4,20190818_MTWTF--_45,357349,Berg/Fell,,0,4172_4-F,4_1005260_1_2
ST.4,20190818_MTWTF--_45,357350,Berg/Fell,,0,4170_4-D,4_1005260_1_2
ST.4,20190818_MTWTF--_45,357351,Berg/Fell,,0,4167_4-C,4_1005260_1_2
ST.4,20190818_MTWTF--_45,357352,Berg/Fell,,0,4164_4-B,4_1005260_1_2
ST.4,20190818_MTWTF--_45,357353,Berg/Fell,,0,4161_4-A,4_1005260_1_2
ST.4,20190818_MTWTF--_45,357354,Berg/Fell,,0,4170_4-D,4_1005260_1_2
ST.4,20190818_MTWTF--_45,357355,Berg/Fell,,0,4167_4-C,4_1005260_1_2
ST.4,20190818_MTWTF--_45,357356,Berg/Fell,,0,4164_4-B,4_1005260_1_2
ST.4,20190818_MTWTF--_45,357357,Berg/Fell,,0,4161_4-A,4_1005260_1_2
ST.4,20190818_MTWTF--_45,357358,Berg/Fell,,0,4170_4-D,4_1005260_1_2
ST.4,20190818_MTWTF--_45,357359,Berg/Fell,,0,4164_4-B,4_1005260_1_2
ST.4,20190818_MTWTF--_45,357360,Berg/Fell,,0,4167_4-C,4_1005260_1_2
ST.4,20190818_MTWTF--_45,357361,Berg/Fell,,0,4167_4-C,4_1005260_1_6
ST.4,20190818_MTWTF--_45,357362,Berg/Fell,,0,4171_4-E,4_1005260_1_3
ST.4,20190818_MTWTF--_45,357365,Berg/Fell,,0,4173_4-G,4_1005260_1_2
ST.4,20190818_MTWTF--_45,357366,Berg/Fell,,0,4172_4-F,4_1005260_1_2
ST.4,20190818_MTWTF--_45,357367,Berg/Fell,,0,4170_4-D,4_1005260_1_2
ST.4,20190818_MTWTF--_45,357368,Berg/Fell,,0,4161_4-A,4_1005260_1_2
ST.4,20190818_MTWTF--_45,357369,Berg/Fell,,0,4164_4-B,4_1005260_1_2
ST.4,20190818_MTWTF--_45,357370,Berg/Fell,,0,4173_4-G,4_1005260_1_2
ST.4,20190818_MTWTF--_45,357371,Berg/Fell,,0,4171_4-E,4_1005260_1_2
ST.4,20190818_MTWTF--_45,357372,Berg/Fell,,0,4170_4-D,4_1005260_1_2
ST.4,20190818_MTWTF--_45,357373,Berg/Fell,,0,4161_4-A,4_1005260_1_2
ST.4,20190818_MTWTF--_45,357374,Berg/Fell,,0,4164_4-B,4_1005260_1_2
ST.4,20190818_MTWTF--_45,357375,Berg/Fell,,0,4167_4-C,4_1005260_1_2
ST.4,20190818_MTWTF--_45,357376,Berg/Fell,,0,4172_4-F,4_1005260_1_2
ST.4,20190818_MTWTF--_45,357377,Berg/Fell,,0,4173_4-G,4_1005260_1_2
ST.4,20190818_MTWTF--_45,357378,Berg/Fell,,0,4164_4-B,4_1005260_1_2
ST.4,20190818_MTWTF--_45,357381,Berg/Fell,,0,4161_4-A,4_1005260_1_2
ST.4,20190818_MTWTF--_45,357382,Berg/Fell,,0,4161_4-A,4_1005260_1_2
ST.4,20190818_MTWTF--_45,357404,Hlemmur,,1,4167_4-C,4_f176972451
ST.4,20190818_MTWTF--_45,357405,Hlemmur,,1,4171_4-E,4_f176972451
ST.4,20190818_MTWTF--_45,357406,Hlemmur,,1,4161_4-A,4_f176972451
ST.4,20190818_MTWTF--_45,357407,Hlemmur,,1,4164_4-B,4_f176972451
ST.4,20190818_MTWTF--_45,357408,Hlemmur,,1,4167_4-C,4_f176972451
ST.4,20190818_MTWTF--_45,357409,Hlemmur,,1,4172_4-F,4_f176972451
ST.4,20190818_MTWTF--_45,357410,Hlemmur,,1,4173_4-G,4_f176972451
ST.4,20190818_MTWTF--_45,357411,Hlemmur,,1,4171_4-E,4_f176972451
ST.4,20190818_MTWTF--_45,357412,Hlemmur,,1,4167_4-C,4_f176972451
ST.4,20190818_MTWTF--_45,357413,Hlemmur,,1,4164_4-B,4_f176972451
ST.4,20190818_MTWTF--_45,357414,Hlemmur,,1,4170_4-D,4_f176972451
ST.4,20190818_MTWTF--_45,357415,Hlemmur,,1,4164_4-B,4_f176972451
ST.4,20190818_MTWTF--_45,357416,Hlemmur,,1,4170_4-D,4_f176972451
ST.4,20190818_MTWTF--_45,357417,Hlemmur,,1,4164_4-B,4_f176972451
ST.4,20190818_MTWTF--_45,357418,Hlemmur,,1,4167_4-C,4_f176972451
ST.4,20190818_MTWTF--_45,357419,Hlemmur,,1,4171_4-E,4_f176972451
ST.4,20190818_MTWTF--_45,357420,Hlemmur,,1,4173_4-G,4_f176972451
ST.4,20190818_MTWTF--_45,357421,Hlemmur,,1,4172_4-F,4_f176972451
ST.4,20190818_MTWTF--_45,357422,Hlemmur,,1,4170_4-D,4_f176972451
ST.4,20190818_MTWTF--_45,357423,Hlemmur,,1,4161_4-A,4_f176972451
ST.4,20190818_MTWTF--_45,357424,Hlemmur,,1,4164_4-B,4_f176972451
ST.4,20190818_MTWTF--_45,357425,Hlemmur,,1,4173_4-G,4_f176972451
ST.4,20190818_MTWTF--_45,357426,Hlemmur,,1,4171_4-E,4_f176972451
ST.4,20190818_MTWTF--_45,357427,Hlemmur,,1,4170_4-D,4_f176972451
ST.4,20190818_MTWTF--_45,357433,Hlemmur,,1,4172_4-F,4_f176972451
ST.4,20190818_MTWTF--_45,357434,Hlemmur,,1,4161_4-A,4_f176972451
ST.4,20190818_MTWTF--_45,357435,Hlemmur,,1,4164_4-B,4_f176972451
ST.4,20190818_MTWTF--_45,357436,Hlemmur,,1,4167_4-C,4_f176972451
ST.4,20190818_MTWTF--_45,357437,Hlemmur,,1,4161_4-A,4_f176972451
ST.4,20190818_MTWTF--_45,357439,Hlemmur,,1,4170_4-D,4_f176972451
ST.4,20190818_MTWTF--_45,357440,Hlemmur,,1,4164_4-B,4_1005260_2_53
ST.4,20190818_MTWTF--_45,357493,Hlemmur,,1,4172_4-F,4_f176972451
ST.4,20190818_MTWTF--_45,357494,Hlemmur,,1,4170_4-D,4_f176972451
ST.4,20190818_MTWTF--_45,357505,Hlemmur,,1,4161_4-A,4_f176972451
ST.4,20190818_MTWTF--_45,357506,Hlemmur,,1,4167_4-C,4_f176972451
ST.4,20190818_MTWTF--_45,357507,Hlemmur,,1,4161_4-A,4_f176972451
ST.4,20190818_MTWTF--_45,357508,Hlemmur,,1,4167_4-C,4_f176972451
ST.4,20190818_MTWTF--_45,357509,Hlemmur,,1,4173_4-G,4_f176972451
ST.4,20190818_MTWTF--_45,357510,Hlemmur,,1,4170_4-D,4_f176972451
ST.4,20190818_MTWTF--_45,357511,Hlemmur,,1,4170_4-D,4_f176972451
ST.4,20190818_MTWTF--_45,357512,Hlemmur,,1,4167_4-C,4_f176972451
ST.4,20190818_MTWTF--_45,357513,Hlemmur,,1,4164_4-B,4_f176972451
ST.4,20190818_MTWTF--_45,357514,Hlemmur,,1,4161_4-A,4_f176972451
ST.4,20190818_MTWTF--_45,357515,Hlemmur,,1,4170_4-D,4_f176972451
ST.4,20190818_MTWTF--_45,357516,Hlemmur,,1,4167_4-C,4_f176972451
ST.4,20190818_MTWTF--_45,357517,Hlemmur,,1,4164_4-B,4_f176972451
ST.4,20190818_MTWTF--_45,357518,Hlemmur,,1,4161_4-A,4_f176972451
ST.4,20190818_MTWTF--_45,357519,Hlemmur,,1,4170_4-D,4_f176972451
ST.4,20190818_MTWTF--_45,357520,Hlemmur,,1,4167_4-C,4_f176972451
ST.4,20190818_MTWTF--_45,357521,Hlemmur,,1,4172_4-F,4_f176972451
ST.4,20190818_MTWTF--_45,357522,Hlemmur,,1,4161_4-A,4_f176972451
ST.4,20190818_MTWTF--_45,357523,Hlemmur,,1,4164_4-B,4_f176972451
ST.4,20190818_MTWTF--_45,357524,Berg/Fell,,0,4164_4-B,4_1005260_1_10
ST.4,20190819_MTWTF--_54,361271,Berg/Fell,,0,5852_99-C,4_1005260_1_7
ST.4,20190819_MTWTF--_54,361272,Berg/Fell,,0,5851_99-B,4_1005260_1_8
ST.4,20191208_------S_4,408877,Berg/Fell,,0,4162_4-B,4_1005260_1_2
ST.4,20191208_------S_4,408878,Berg/Fell,,0,4165_4-C,4_1005260_1_2
ST.4,20191208_------S_4,408879,Berg/Fell,,0,4162_4-B,4_1005260_1_2
ST.4,20191208_------S_4,408880,Berg/Fell,,0,4165_4-C,4_1005260_1_2
ST.4,20191208_------S_4,408881,Berg/Fell,,0,4162_4-B,4_1005260_1_2
ST.4,20191208_------S_4,408882,Berg/Fell,,0,4165_4-C,4_1005260_1_2
ST.4,20191208_------S_4,408883,Berg/Fell,,0,4162_4-B,4_1005260_1_2
ST.4,20191208_------S_4,408884,Berg/Fell,,0,4165_4-C,4_1005260_1_2
ST.4,20191208_------S_4,408901,Berg/Fell,,0,4162_4-B,4_1005260_1_2
ST.4,20191208_------S_4,408902,Berg/Fell,,0,4165_4-C,4_1005260_1_2
ST.4,20191208_------S_4,408903,Berg/Fell,,0,4162_4-B,4_1005260_1_2
ST.4,20191208_------S_4,408904,Berg/Fell,,0,4165_4-C,4_1005260_1_2
ST.4,20191208_------S_4,408905,Berg/Fell,,0,4168_4-D,4_1005260_1_2
ST.4,20191208_------S_4,408906,Berg/Fell,,0,4159_4-A,4_1005260_1_2
ST.4,20191208_------S_4,408907,Berg/Fell,,0,4168_4-D,4_1005260_1_2
ST.4,20191208_------S_4,408908,Berg/Fell,,0,4159_4-A,4_1005260_1_2
ST.4,20191208_------S_4,408909,Berg/Fell,,0,4168_4-D,4_1005260_1_2
ST.4,20191208_------S_4,408910,Berg/Fell,,0,4159_4-A,4_1005260_1_2
ST.4,20191208_------S_4,408911,Berg/Fell,,0,4168_4-D,4_1005260_1_2
ST.4,20191208_------S_4,408912,Berg/Fell,,0,4159_4-A,4_1005260_1_2
ST.4,20191208_------S_4,408913,Berg/Fell,,0,4168_4-D,4_1005260_1_2
ST.4,20191208_------S_4,408914,Berg/Fell,,0,4159_4-A,4_1005260_1_2
ST.4,20191208_------S_4,408915,Berg/Fell,,0,4168_4-D,4_1005260_1_2
ST.4,20191208_------S_4,408916,Berg/Fell,,0,4159_4-A,4_1005260_1_2
ST.4,20191208_------S_4,408917,Berg/Fell,,0,4159_4-A,4_1005260_1_3
ST.4,20191208_------S_4,408918,Berg/Fell,,0,4165_4-C,4_1005260_1_2
ST.4,20191208_------S_4,408919,Berg/Fell,,0,4168_4-D,4_1005260_1_2
